,TypeData.GenCompType,failure_locations,long_description,generated_components,generation_time,throughput,failure_locations_flatted,generated_components_flatted,rouge_scores,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,IBMmetric_recall,IBMmetric_precision,IBMmetric_f1
50,Poles_Wood_Transmission_SoPine_Penta,"['Ground line (+3 inches downward)', 'Ground line (+7 feet to +3 inches)', 'Pole mid-section', 'Pole top (top 12 to 18 inches)']","The equipment Poles_Wood_Transmission_SoPine_Penta, is categorized as Electrical Asset and has the following boundary: The boundary of a wood transmission pole for the purpose of this database includes the pole itself, including holes drilled for attachment points for auxiliary components, but excluding the auxiliary components themselves.  Therefore components such as cross-arms and other framing, struts, guys, insulators, and any distribution voltage components are specifically excluded from the scope.","['Ground line (+3 inch downward)', 'Pole mid-section', 'Pole top (top 12 to 18 inch)']",1.4296965599060059,0.6994491195150837,Ground line (+3 inches downward) Ground line (+7 feet to +3 inches) Pole mid-section Pole top (top 12 to 18 inches),Ground line (+3 inch downward) Pole mid-section Pole top (top 12 to 18 inch),"{'rouge1': Score(precision=1.0, recall=0.6818181818181818, fmeasure=0.8108108108108109), 'rouge2': Score(precision=0.9285714285714286, recall=0.6190476190476191, fmeasure=0.742857142857143), 'rougeL': Score(precision=1.0, recall=0.6818181818181818, fmeasure=0.8108108108108109)}",0.8108108108108109,1.0,0.6818181818181818,0.742857142857143,0.9285714285714286,0.6190476190476191,0.8108108108108109,1.0,0.6818181818181818,0.75,1.0,0.8571428571428571
51,Poles_Wood_Transmission and Attachments_DFir_Creosote,"['Conductor (line)', 'Crossarms and Braces', 'Hardware', 'Insulators', 'Pole Ground line (+3 inches downward)', 'Pole Ground line (+7 feet to +3 inches)', 'Pole Jacking', 'Pole mid-section', 'Pole top (top 12 to 18 inches)', 'Soil erosion', 'Trash Rack']","The equipment Poles_Wood_Transmission and Attachments_DFir_Creosote, is categorized as Electrical Asset and has the following boundary: The boundary of an in-line wood transmission pole with attachments such as insulators and crossarms includes: - Pole - Insulators - Crossarms and bracing - Overhead conductor (line) - Trash rack","['Crossarm and bracing', 'Ground line (+7 foot to +3 inch)', 'Insulator', 'Overhead conductor (line)', 'Pole mid-section', 'Pole top (top 12 to 18 inch)', 'Trash rack']",3.777508020401001,0.2647247853874431,Conductor (line) Crossarms and Braces Hardware Insulators Pole Ground line (+3 inches downward) Pole Ground line (+7 feet to +3 inches) Pole Jacking Pole mid-section Pole top (top 12 to 18 inches) Soil erosion Trash Rack,Crossarm and bracing Ground line (+7 foot to +3 inch) Insulator Overhead conductor (line) Pole mid-section Pole top (top 12 to 18 inch) Trash rack,"{'rouge1': Score(precision=0.9230769230769231, recall=0.6486486486486487, fmeasure=0.7619047619047619), 'rouge2': Score(precision=0.68, recall=0.4722222222222222, fmeasure=0.5573770491803278), 'rougeL': Score(precision=0.8076923076923077, recall=0.5675675675675675, fmeasure=0.6666666666666666)}",0.7619047619047619,0.9230769230769231,0.6486486486486487,0.5573770491803278,0.68,0.4722222222222222,0.6666666666666666,0.8076923076923077,0.5675675675675675,0.6363636363636364,1.0,0.7777777777777778
52,Power - Festoon Cable,"['Bolted Fasteners', 'Bumper (Rubber or Urethane)', 'Bushings', 'Festoon Power Cable (Electrical)', 'Festoon Power Cable Guard', 'Festoon Power Cable Separators or Organizers', 'Heat Shields (Flexible Fabric - Snaps Around Cable)', 'Pins (Tow Cable and Shock Cord Attachment)', 'Shock Cord', 'Structural Elements', 'Structural Track Beam Hinge points, if present', 'Structural Welds', 'Tow Cable (Wire Rope)', 'Tow Cable (Wire Rope) Anchor Clamps and Pin', 'Tow Trolleys', 'Track Beam']","The equipment Power - Festoon Cable, is categorized as Electrical Asset and has the following boundary: The boundary for a typical Festoon Cable used to supply power to moveable components, such as crane trolleys and bridges, consists of the following: - Guards - Fasteners - Bumper-rubber or Urethane (non-hydraulic) - Bushing - Pins - Structural - Cable Organizers - Tow Cable - Shock Cord - Trolleys - Heat Shields - Electrical wiring or cables - control and power  Excluded are:  Structure - Metal_1_V0 A Structure - Metal component for the purpose of this database is comprised of:  - Metal plates and beams - Welds - Bolting  Excluded are: - Non-metallic structures - Pressurized enclosures - Lighting - Gates, doors, or windows","['Bumper-rubber or urethane', 'Bushing', 'Cable organizer', 'Control and power', 'Electrical wiring or cable', 'Fastener', 'Guard', 'Heat shield', 'Pin', 'Shock cord', 'Structural', 'Tow cable', 'Trolley']",2.0738956928253174,0.48218432752405027,"Bolted Fasteners Bumper (Rubber or Urethane) Bushings Festoon Power Cable (Electrical) Festoon Power Cable Guard Festoon Power Cable Separators or Organizers Heat Shields (Flexible Fabric - Snaps Around Cable) Pins (Tow Cable and Shock Cord Attachment) Shock Cord Structural Elements Structural Track Beam Hinge points, if present Structural Welds Tow Cable (Wire Rope) Tow Cable (Wire Rope) Anchor Clamps and Pin Tow Trolleys Track Beam",Bumper-rubber or urethane Bushing Cable organizer Control and power Electrical wiring or cable Fastener Guard Heat shield Pin Shock cord Structural Tow cable Trolley,"{'rouge1': Score(precision=0.96, recall=0.375, fmeasure=0.5393258426966292), 'rouge2': Score(precision=0.3333333333333333, recall=0.12698412698412698, fmeasure=0.1839080459770115), 'rougeL': Score(precision=0.72, recall=0.28125, fmeasure=0.4044943820224719)}",0.5393258426966292,0.96,0.375,0.1839080459770115,0.3333333333333333,0.12698412698412698,0.4044943820224719,0.72,0.28125,0.5,0.6153846153846154,0.5517241379310345
53,Solar Array - Photovoltaic - Large Fixed,"['Earth Connections', 'Lightning or Surge Arrestors', 'Load Breakers', 'Non-Load Breakers', 'Power Cables and Connections', 'Solar Controller  (including dry contacts, circuit boards, alarms, etc)', 'Solar Controller (including dry contacts, circuit boards, alarms, etc)', 'Solar Controller Cabinet', 'Solar Panel (Module)', 'Solar Panel Supporting Structure (the array frame)']","The equipment Solar Array - Photovoltaic - Large Fixed, is categorized as Electrical Asset and has the following boundary: The makeup of a large fixed panel (non-tracking) photovoltaic solar array is defined to include the following: - Solar Panels and Frames - Earthing and Lightning Protection - Cabinet - Power Connections  Excluded - Solar Battery cells - Battery inter-tier and inter-cell connectors - Battery rack - Upstream and downstream distribution cables - Solar Regulator - DC converters - Solar Control Monitor and Switchgear - Remote Monitoring - Rectifier/Charger","['Cabinet', 'Earthing and lightning protection', 'Power connection', 'Solar panel and frame']",1.268968105316162,0.7880418710372953,"Earth Connections Lightning or Surge Arrestors Load Breakers Non-Load Breakers Power Cables and Connections Solar Controller  (including dry contacts, circuit boards, alarms, etc) Solar Controller (including dry contacts, circuit boards, alarms, etc) Solar Controller Cabinet Solar Panel (Module) Solar Panel Supporting Structure (the array frame)",Cabinet Earthing and lightning protection Power connection Solar panel and frame,"{'rouge1': Score(precision=0.8181818181818182, recall=0.1956521739130435, fmeasure=0.3157894736842105), 'rouge2': Score(precision=0.2, recall=0.044444444444444446, fmeasure=0.07272727272727272), 'rougeL': Score(precision=0.6363636363636364, recall=0.15217391304347827, fmeasure=0.2456140350877193)}",0.3157894736842105,0.8181818181818182,0.1956521739130435,0.07272727272727272,0.2,0.044444444444444446,0.2456140350877193,0.6363636363636364,0.15217391304347827,0.2,0.5,0.28571428571428575
54,Distribution Recloser - SF6 Filled - Vacuum Bottle,"['Animal Guards, if present', 'Aux/AB Switch', 'Battery', 'Battery Charger', 'Bushings - Solid', 'Cabinet heater', 'Close and Trip Coils', 'Close and Trip Solenoids', 'Conductor - primary', 'Controller', 'Current Transformer', 'Fuse - control', 'Linkage', 'Main current contacts', 'Operating Rods', 'SF6 gas', 'Tank', 'Thermostat', 'Wiring - control']","The equipment Distribution Recloser - SF6 Filled - Vacuum Bottle, is categorized as Electrical Asset and has the following boundary: The boundary of a SF6 Filled Vacuum Bottle Distribution Recloser for the purpose of this database is defined to include the following:  . Tank or tanks, SF6 gas bottles, operating mechanism, aux switches, bushings . Support components, if present,  such as battery, battery charger, capacitor-trip, heaters, thermostat, fuses, wiring, controller","['Animal guard', 'Aux/ab switch', 'Battery', 'Battery charger', 'Bushing - sf6', 'Cabinet heater', 'Capsule', 'Close and trip coil', 'Close and trip solenoid', 'Conductor - primary', 'Controller', 'Current transformer', 'Fuse - control', 'Linkage', 'Main current contact', 'Operating mechanism', 'Sf6 ga', 'Thermostat', 'Vacuum bottle', 'Wiring - control']",2.1407172679901123,0.46713314969374037,"Animal Guards, if present Aux/AB Switch Battery Battery Charger Bushings - Solid Cabinet heater Close and Trip Coils Close and Trip Solenoids Conductor - primary Controller Current Transformer Fuse - control Linkage Main current contacts Operating Rods SF6 gas Tank Thermostat Wiring - control",Animal guard Aux/ab switch Battery Battery charger Bushing - sf6 Cabinet heater Capsule Close and trip coil Close and trip solenoid Conductor - primary Controller Current transformer Fuse - control Linkage Main current contact Operating mechanism Sf6 ga Thermostat Vacuum bottle Wiring - control,"{'rouge1': Score(precision=0.8536585365853658, recall=0.8536585365853658, fmeasure=0.8536585365853658), 'rouge2': Score(precision=0.7, recall=0.7, fmeasure=0.7), 'rougeL': Score(precision=0.8536585365853658, recall=0.8536585365853658, fmeasure=0.8536585365853658)}",0.8536585365853658,0.8536585365853658,0.8536585365853658,0.7,0.7,0.7,0.8536585365853658,0.8536585365853658,0.8536585365853658,0.7894736842105263,0.75,0.7692307692307692
55,Relay - Control - Electromechanical - DC coil - De-Energized,"['Coils - DC, normally de-energized', 'Contacts', 'Mechanical Assembly', 'Mechanical Assembly - latch mechanism', 'Mechanical Assembly - rotary or solenoid armatures', 'Relay socket', 'Wiring and terminations']","The equipment Relay - Control - Electromechanical - DC coil - De-Energized, is categorized as Electrical Asset and has the following boundary: The boundary of electromechanical control relays with normally de-energized DC coils for purpose of this database is defined to include the following electromechanical control relays (used for isolation, contact capacity amplification and multiplication, control interlocks, or logic matrix), and their external connectors.  The following types of relays are covered by this component type: - General Purpose - Dry-Reed - Mercury-Wetted Reed - Latching","['Coil - dc, normally de-energized', 'Contact', 'Mechanical assembly', 'Mechanical assembly - latch mechanism', 'Mechanical assembly - rotary or solenoid armature', 'Relay socket', 'Wiring and termination']",1.4542698860168457,0.6876302738681728,"Coils - DC, normally de-energized Contacts Mechanical Assembly Mechanical Assembly - latch mechanism Mechanical Assembly - rotary or solenoid armatures Relay socket Wiring and terminations","Coil - dc, normally de-energized Contact Mechanical assembly Mechanical assembly - latch mechanism Mechanical assembly - rotary or solenoid armature Relay socket Wiring and termination","{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571
56,Relay - Motor Protection and Management - Microprocessor - Un-Monitored,"['Cabinet or Enclosure', 'Cabinet or Enclosure - Cabinet Filter, if present', 'Cabinet or Enclosure - Door Latching Device', 'Cabinet or Enclosure - Door Seal or Gasket', 'Cabinet or Enclosure -Cabinet Cooling Fan, if present', 'Cabinet or General Wiring, Cables and Connections', 'Relay - Programmable Controller and  Monitoring Interface']","The equipment Relay - Motor Protection and Management - Microprocessor - Un-Monitored, is categorized as Electrical Asset and has the following boundary: The Relay - Motor Protection and Management - Microprocessor type whose function and output is not remotely monitored, and is used to manage and protect ow or medium voltage electric 3 phase motors. Supported relays are similar to but not exclusively to the ones below: - SEL (Schweitzer Engineering Laboratories) relays: (1) SEL-710, and (2) SEL-849. - GE (General Electric) relays: (1) ML369, and (2) ML469.  The devices, generally, consist of the following, but may vary depending upon manufacturer, design, usage, and model: - Relay (solid state) - Programmable Controller and  Monitoring Interface - Weather/dust proof or resistant case with gasket or seal - Cabinet - Connectors - Wiring  Excluded are:  - Sensors (e.g. CTs. PTs, RTDs) - External wiring - Any device external to the control panel itself  Relay - Motor Management Relay_V0 The boundary of a Relay - Motor Management Relay includes the following major subcomponent groups: - MMR (Motor Management Relay)  The following items are excluded: - Wiring - Motor Current Transformers","['Connector', 'Mmr (motor management relay)', 'Programmable controller and monitoring interface', 'Weather/dust proof case', 'Wiring']",1.2400388717651367,0.8064263328911192,"Cabinet or Enclosure Cabinet or Enclosure - Cabinet Filter, if present Cabinet or Enclosure - Door Latching Device Cabinet or Enclosure - Door Seal or Gasket Cabinet or Enclosure -Cabinet Cooling Fan, if present Cabinet or General Wiring, Cables and Connections Relay - Programmable Controller and  Monitoring Interface",Connector Mmr (motor management relay) Programmable controller and monitoring interface Weather/dust proof case Wiring,"{'rouge1': Score(precision=0.4666666666666667, recall=0.1590909090909091, fmeasure=0.23728813559322037), 'rouge2': Score(precision=0.35714285714285715, recall=0.11627906976744186, fmeasure=0.1754385964912281), 'rougeL': Score(precision=0.4, recall=0.13636363636363635, fmeasure=0.20338983050847456)}",0.23728813559322037,0.4666666666666667,0.1590909090909091,0.1754385964912281,0.35714285714285715,0.11627906976744186,0.20338983050847456,0.4,0.13636363636363635,0.14285714285714285,0.2,0.16666666666666666
57,Relay - Overspeed Protection - Electronic_V0,"['Case with Door', 'Digital Displays', 'Gasket (Mounting and Door)', 'Magnetic Speed Pickup', 'Module (Power Supply, Speed Control, Supervisory)', 'Push Buttons', 'Relays', 'Terminals']","The equipment Relay - Overspeed Protection - Electronic_V0, is categorized as Electrical Asset and has the following boundary: The Relay - Overspeed Protection - Electronic is an self-monitoring auctioning overspeed trip device. The device consists of: - Panel insert with hinged door - AC & DC Power Supply Modules - Speed Control Module - Supervisory Module - Relay Board (trip and alarm) - Digital Displays - Push Button controls - Terminals (for power, alarm and signal outputs) - Magnetic Speed Pickups (3), either 2-wire passive or active 3-wire  Excluded: - External power supply wiring and source - External inputs, e.g. frequency pickups or trips, and remote start/stop or emergency shutdown signals - Any remote monitoring and process control",['1. panel insert2. hinged door3. ac power supply module4. dc power supply module5. speed control module6. supervisory module7. relay board8. trip relay9. alarm relay10. digital display11. push button control12. power terminal13. signal output terminal14. alarm output terminal15. passive speed pickup16. active speed pickup'],1.8531360626220703,0.5396257836486454,"Case with Door Digital Displays Gasket (Mounting and Door) Magnetic Speed Pickup Module (Power Supply, Speed Control, Supervisory) Push Buttons Relays Terminals",1. panel insert2. hinged door3. ac power supply module4. dc power supply module5. speed control module6. supervisory module7. relay board8. trip relay9. alarm relay10. digital display11. push button control12. power terminal13. signal output terminal14. alarm output terminal15. passive speed pickup16. active speed pickup,"{'rouge1': Score(precision=0.2558139534883721, recall=0.5, fmeasure=0.3384615384615385), 'rouge2': Score(precision=0.09523809523809523, recall=0.19047619047619047, fmeasure=0.12698412698412698), 'rougeL': Score(precision=0.16279069767441862, recall=0.3181818181818182, fmeasure=0.2153846153846154)}",0.3384615384615385,0.2558139534883721,0.5,0.12698412698412698,0.09523809523809523,0.19047619047619047,0.2153846153846154,0.16279069767441862,0.3181818181818182,0.0,0.0,0.0
58,Water Intake Screen - Traveling Type,"['Control Cabinet - Timer, bi-stable switch, and other electronic devices', 'DP switch', 'Pneumatic instruments', 'Screen wash - Lines', 'Screen wash - Nozzles', 'Screen wash - Sensing lines', 'Screen wash - Strainer', 'Screen wash - Strainer - Housing', 'Screen wash - Strainer - Seal or gasket', 'Screen wash - Strainer - Self Cleaning', 'Splash housings - fiberglass, if present', 'Splash housings - painted steel, if present', 'Splash housings - stainless steel, if present', 'Trash rack', 'TWS - Basket bolting', 'TWS - Baskets (painted carbon steel frame)', 'TWS - Baskets (painted carbon steel frame, stainless mesh)', 'TWS - Carrier chain/linkages', 'TWS - Drive chain or belt', 'TWS - Drive Coupling (flex spring type)', 'TWS - Drive Coupling (gear type)', 'TWS - Drive Coupling (rubber insert type)', 'TWS - Drive shear pin', 'TWS - Footshaft', 'TWS - Footshaft bearing (Bronze, i.e. oil impregnated brass bushing)', 'TWS - Footshaft bearings,  life extension style (Stellite), if present', 'TWS - Footshaft Carrier Chain Sprockets', 'TWS - Gear reducer', 'TWS - Guide rails and support steel', 'TWS - Head shaft', 'TWS - Head shaft bearing, bronze bushing (i.e. oil impregnated brass)', 'TWS - Head shaft bearing, life extension style (e.g. Thordon elastomeric thermosetting resin type, ceramics, sealed roller ), if present', 'TWS - Headshaft Carrier Chain Sprockets', 'TWS - Headshaft Carrier Chain Sprockets (wear rim style)', 'TWS - Headshaft Drive Sprocket', 'TWS - Motor', 'TWS - Single Speed Fluid Drive']","The equipment Water Intake Screen - Traveling Type, is categorized as Other Asset and has the following boundary: The boundary of a Water Intake Screen used for the purpose of this database, is defined to include the following components:  ,Trash rack ,Traveling water screens comprising the guide rails, baskets, head and idler shafts, drive chains, drive motor or fluid drive, drive couplings, and gear reducer  ,The portion of the screen wash subsystem that includes the pump discharge piping and spray nozzles.  This definition excludes the: ,Bar logs or stop gates, and bar log or stop gate equalization valve and guides ,Rake clearing mechanisms ,Trash rakes, trash rake hopper, and screw compactor ,Screen drive motor breaker and motor starter ,Screen wash pump and motor, and the screen wash discharge valve.",['1. guide rail2. basket3. head shaft4. idler shaft5. drive chain6. drive motor/fluid drive7. drive coupling8. gear reducer9. pump discharge piping10. spray nozzle11. bar log12. stop gate equalization valve13. bar log guide14. rake clearing mechanism15. trash rake16. trash rake hopper17. screw compactor18. screen drive motor breaker19. screen wash pump20. screen wash motor21. screen wash discharge valve'],2.3958308696746826,0.41739173355579345,"Control Cabinet - Timer, bi-stable switch, and other electronic devices DP switch Pneumatic instruments Screen wash - Lines Screen wash - Nozzles Screen wash - Sensing lines Screen wash - Strainer Screen wash - Strainer - Housing Screen wash - Strainer - Seal or gasket Screen wash - Strainer - Self Cleaning Splash housings - fiberglass, if present Splash housings - painted steel, if present Splash housings - stainless steel, if present Trash rack TWS - Basket bolting TWS - Baskets (painted carbon steel frame) TWS - Baskets (painted carbon steel frame, stainless mesh) TWS - Carrier chain/linkages TWS - Drive chain or belt TWS - Drive Coupling (flex spring type) TWS - Drive Coupling (gear type) TWS - Drive Coupling (rubber insert type) TWS - Drive shear pin TWS - Footshaft TWS - Footshaft bearing (Bronze, i.e. oil impregnated brass bushing) TWS - Footshaft bearings,  life extension style (Stellite), if present TWS - Footshaft Carrier Chain Sprockets TWS - Gear reducer TWS - Guide rails and support steel TWS - Head shaft TWS - Head shaft bearing, bronze bushing (i.e. oil impregnated brass) TWS - Head shaft bearing, life extension style (e.g. Thordon elastomeric thermosetting resin type, ceramics, sealed roller ), if present TWS - Headshaft Carrier Chain Sprockets TWS - Headshaft Carrier Chain Sprockets (wear rim style) TWS - Headshaft Drive Sprocket TWS - Motor TWS - Single Speed Fluid Drive",1. guide rail2. basket3. head shaft4. idler shaft5. drive chain6. drive motor/fluid drive7. drive coupling8. gear reducer9. pump discharge piping10. spray nozzle11. bar log12. stop gate equalization valve13. bar log guide14. rake clearing mechanism15. trash rake16. trash rake hopper17. screw compactor18. screen drive motor breaker19. screen wash pump20. screen wash motor21. screen wash discharge valve,"{'rouge1': Score(precision=0.30357142857142855, recall=0.085, fmeasure=0.1328125), 'rouge2': Score(precision=0.05454545454545454, recall=0.01507537688442211, fmeasure=0.023622047244094484), 'rougeL': Score(precision=0.125, recall=0.035, fmeasure=0.05468750000000001)}",0.1328125,0.30357142857142855,0.085,0.023622047244094484,0.05454545454545454,0.01507537688442211,0.05468750000000001,0.125,0.035,0.0,0.0,0.0
59,Switchgear - Circuit Breaker Panel,"['Circuit breakers', 'Enclosure', 'Main circuit breaker', 'Surge protectors', 'Terminal trips', 'Wiring, cables, and connectors']","The equipment Switchgear - Circuit Breaker Panel, is categorized as Electrical Asset and has the following boundary: The boundary of the Switchgear - Circuit Breaker Panel is defined to include the following: - Circuit breakers - Main circuit breaker - Surge protector, if present - Terminal strips - Wiring and connectors","['Auxiliary circuit breaker', 'Bu conductor', 'Cable compartment door gasket', 'Close and trip solenoid', 'Current transformer', 'Enclosure', 'Local indicating lamp', 'Lubrication system', 'Main circuit breaker', 'Neutral ground link', 'Operating mechanism', 'Overcurrent protection device', 'Potential transformer', 'Surge protector', 'Terminal strip', 'Undervoltage release', 'Voltage selector switch', 'Wiring and connector']",1.726405143737793,0.5792383112546381,"Circuit breakers Enclosure Main circuit breaker Surge protectors Terminal trips Wiring, cables, and connectors",Auxiliary circuit breaker Bu conductor Cable compartment door gasket Close and trip solenoid Current transformer Enclosure Local indicating lamp Lubrication system Main circuit breaker Neutral ground link Operating mechanism Overcurrent protection device Potential transformer Surge protector Terminal strip Undervoltage release Voltage selector switch Wiring and connector,"{'rouge1': Score(precision=0.30434782608695654, recall=1.0, fmeasure=0.4666666666666667), 'rouge2': Score(precision=0.13333333333333333, recall=0.46153846153846156, fmeasure=0.20689655172413796), 'rougeL': Score(precision=0.2608695652173913, recall=0.8571428571428571, fmeasure=0.4)}",0.4666666666666667,0.30434782608695654,1.0,0.20689655172413796,0.13333333333333333,0.46153846153846156,0.4,0.2608695652173913,0.8571428571428571,0.6666666666666666,0.2222222222222222,0.3333333333333333
60,Switchgear - Low Voltage,"['Bus Stabs (Breaker to Bus)', 'Bus Stabs (Bus to Breaker)', 'Current or Potential Transformer (CT/PT)', 'Electrical Devices (micro switches, aux. switches, secondary disconnects, fuse blocks, aux. relays, charging motor, heaters) Note: Some devices will be mounted on the breaker cart and some are mounted to the cubicle panel.', 'Enclosure (Cubicle & Breaker)', 'Lubricant (Breaker moving parts)', 'Main Current, Arc Quench, and Insulation', 'Operating Mechanism', 'Racking Mechanism (Breaker)', 'Racking Mechanism and Shutter Assembly (Cubicle)']","The equipment Switchgear - Low Voltage, is categorized as Electrical Asset and has the following boundary: The boundary of a Low Voltage Switchgear Breaker (600VAC Metal-clad Class) for the purpose of this database is defined to include a single representative motor or lighting controlling cubicle, with its racking mechanism, as follows: - A single circuit breaker including breaker operating mechanism, main current components, arc chutes or arc quenching devices, and auxiliary switches and contacts. - CTs -- PTs (if present) - Switchgear enclosure, busbar and insulation - Control wiring  Excluded are: - Supply MV Breaker, Power Cables to and from the LV Cubicles and Cabinets - Protective devices including relays, such as overcurrent, ground fault, control wiring, switches (e.g. auxiliary switches, control relay, trip coils), and local metering. - Grounding system  Notes:  - The switchgear enclosure may contain several of these representative circuit breaker buckets, therefore the calculated failure rate is for the overall enclosure and a single bucket.  The calculated failure rate is thus a reasonable representation of the failure rate for the electrical components from and including the breaker bus to the cables supplying a single load. - Many of the smaller components listed in each subcomponent group are included only at the general level of component failure that has an effect on the operation of the switchgear as a whole, and does not list the specific degradation mechanisms associated with or contributed by each individual subcomponent. - Maintenance recommendations for some of the specific devices (such as protective relays; control, auxiliary, and timing relays; PTs; CTs; etc) normally associated with low voltage switchgear may be found by reviewing the information provided in the database for each specific type of component.","['Arc chutes/quenching device', 'Auxiliary switch and contact, lubricant (for moving part)', 'Busbar and insulation', 'Control wiring', 'Current transformer (ct)', 'Electrical device (micro switch, aux. switch, secondary disconnect, fuse block, aux. relay, charging motor, heater), main current component', 'Potential transformer (pt)', 'Switchgear enclosure']",1.9623596668243408,0.5095905795996541,"Bus Stabs (Breaker to Bus) Bus Stabs (Bus to Breaker) Current or Potential Transformer (CT/PT) Electrical Devices (micro switches, aux. switches, secondary disconnects, fuse blocks, aux. relays, charging motor, heaters) Note: Some devices will be mounted on the breaker cart and some are mounted to the cubicle panel. Enclosure (Cubicle & Breaker) Lubricant (Breaker moving parts) Main Current, Arc Quench, and Insulation Operating Mechanism Racking Mechanism (Breaker) Racking Mechanism and Shutter Assembly (Cubicle)","Arc chutes/quenching device Auxiliary switch and contact, lubricant (for moving part) Busbar and insulation Control wiring Current transformer (ct) Electrical device (micro switch, aux. switch, secondary disconnect, fuse block, aux. relay, charging motor, heater), main current component Potential transformer (pt) Switchgear enclosure","{'rouge1': Score(precision=0.7441860465116279, recall=0.4383561643835616, fmeasure=0.5517241379310345), 'rouge2': Score(precision=0.4523809523809524, recall=0.2638888888888889, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.46511627906976744, recall=0.273972602739726, fmeasure=0.3448275862068965)}",0.5517241379310345,0.7441860465116279,0.4383561643835616,0.3333333333333333,0.4523809523809524,0.2638888888888889,0.3448275862068965,0.46511627906976744,0.273972602739726,0.1,0.125,0.11111111111111112
61,Switchgear - Medium Voltage - 1kV to 15kV - Vacuum Bottle Type,"['Bus - Bus Bar, Cable Connections, Supports, Isolation Bushings and Standoffs', 'Bus - Stabs (bus, starter or breaker)', 'Bus - Supports, Isolation Bushings and Standoffs', 'Close and Trip Solenoid', 'Control Circuit  - Rectifier Module', 'Control Circuit - Transformer', 'Control Circuit and Auxiliary Electrical Devices - Starter and Cubicle (microswitches, auxiliary switches, secondary disconnects, local control handle, control fuses and fuse blocks, auxiliary relays, wiring, cabinet heaters, indicating lights)', 'Enclosure - including doors, panels, and partitions', 'Fuses (main)', 'Ground wiring and connections', 'Hardware and fasteners', 'Lubricant (all moving parts in starter or breaker, racking mechanism, shutter assembly)', 'Operating Mechanism (e.g. mechanical parts associated with opening, closing and tripping levels, arms, pivots, linkages, latches, pawls, springs, etc.)', 'Racking Mechanism and Shutter Assembly', 'Vacuum Bottle or Interrupter']","The equipment Switchgear - Medium Voltage - 1kV to 15kV - Vacuum Bottle Type, is categorized as Electrical Asset and has the following boundary: The boundary of Switchgear - Medium Voltage - 1kV to 15kV with vacuum bottle arc suppression includes the following major subcomponent groups: - Switchgear enclosure composed of the racking mechanism and shutter assembly, and the bus stabs - Circuit breaker comprised of the main current vacuum bottle arc quench and insulation components, lubricant. and the operating mechanism - Electrical Devices such as micro switches, auxiliary switches, secondary disconnects, local control handle, fuse blocks, auxiliary. relays, charging motor, and heaters are included at the general level of component failure that has an effect on the operation of the switchgear as a whole, but does not list the specific degradation mechanisms associated with or contributed by each individual subcomponent.  NOTE: - Maintenance recommendations for some of the specific devices (such as protective relays; control, auxiliary, and timing relays; PTs; CTs; etc) normally associated with medium voltage switchgear may be found by reviewing the information provided in this database for each specific type of component.  The items are excluded: - Protective relays","['Circuit breaker (main current, arc quench, and insulation, operating mechanism, lubricant, main current contact, vacuum bottle), electrical device (micro switch, auxiliary switch, secondary disconnect, local control handle, fuse block, auxiliary relay, charging motor, heater)', 'Switchgear enclosure']",1.9935705661773682,0.5016125423227331,"Bus - Bus Bar, Cable Connections, Supports, Isolation Bushings and Standoffs Bus - Stabs (bus, starter or breaker) Bus - Supports, Isolation Bushings and Standoffs Close and Trip Solenoid Control Circuit  - Rectifier Module Control Circuit - Transformer Control Circuit and Auxiliary Electrical Devices - Starter and Cubicle (microswitches, auxiliary switches, secondary disconnects, local control handle, control fuses and fuse blocks, auxiliary relays, wiring, cabinet heaters, indicating lights) Enclosure - including doors, panels, and partitions Fuses (main) Ground wiring and connections Hardware and fasteners Lubricant (all moving parts in starter or breaker, racking mechanism, shutter assembly) Operating Mechanism (e.g. mechanical parts associated with opening, closing and tripping levels, arms, pivots, linkages, latches, pawls, springs, etc.) Racking Mechanism and Shutter Assembly Vacuum Bottle or Interrupter","Circuit breaker (main current, arc quench, and insulation, operating mechanism, lubricant, main current contact, vacuum bottle), electrical device (micro switch, auxiliary switch, secondary disconnect, local control handle, fuse block, auxiliary relay, charging motor, heater) Switchgear enclosure","{'rouge1': Score(precision=0.6666666666666666, recall=0.2033898305084746, fmeasure=0.3116883116883117), 'rouge2': Score(precision=0.34285714285714286, recall=0.10256410256410256, fmeasure=0.15789473684210528), 'rougeL': Score(precision=0.4722222222222222, recall=0.1440677966101695, fmeasure=0.2207792207792208)}",0.3116883116883117,0.6666666666666666,0.2033898305084746,0.15789473684210528,0.34285714285714286,0.10256410256410256,0.2207792207792208,0.4722222222222222,0.1440677966101695,0.06666666666666667,0.5,0.11764705882352941
